"date","landingPagePath","source","medium","region","uniquePageviews","bounces","timeOnPage","sessions","newUsers","pageviews","exits","sessionDuration"
2019-11-20,"/office-of-admissions","(direct)","(none)","Connecticut",6,0,174,1,1,7,1,173
2019-11-20,"/office-of-admissions","(direct)","(none)","England",1,1,0,1,1,1,1,0
2019-11-20,"/office-of-admissions","(direct)","(none)","Maine",1,1,0,1,0,1,1,0
2019-11-20,"/office-of-admissions","(direct)","(none)","Mississippi",1,1,0,1,1,1,1,0
2019-11-20,"/office-of-admissions","google","organic","Maine",3,1,63,2,1,3,2,63
2019-11-20,"/office-of-admissions","google","organic","Massachusetts",2,0,13,1,0,2,1,13
2019-11-20,"/office-of-admissions","google","organic","Rhode Island",2,0,8,1,1,2,1,8
2019-11-20,"/office-of-admissions","yahoo","organic","New York",1,1,0,1,1,1,1,0
2019-11-21,"/office-of-admissions","(direct)","(none)","New Hampshire",8,0,263,2,2,9,2,264
2019-11-21,"/office-of-admissions","(direct)","(none)","Quebec",2,0,49,1,1,2,1,49
2019-11-21,"/office-of-admissions","applyweb.com","referral","Maine",1,1,0,1,0,1,1,0
2019-11-21,"/office-of-admissions","google","organic","Maine",3,1,45,2,2,3,2,45
2019-11-21,"/office-of-admissions","google","organic","Massachusetts",1,1,0,1,1,1,1,0
2019-11-21,"/office-of-admissions","google","organic","New York",6,1,583,2,0,12,2,583
2019-11-22,"/office-of-admissions","(direct)","(none)","England",2,2,0,2,2,2,2,0
2019-11-22,"/office-of-admissions","(direct)","(none)","Maine",2,0,28,1,1,2,1,29
2019-11-22,"/office-of-admissions","google","organic","Maine",10,0,860,3,1,10,3,859
2019-11-22,"/office-of-admissions","google","organic","Massachusetts",4,0,72,2,0,4,2,72
2019-11-22,"/office-of-admissions","google","organic","New Hampshire",1,0,317,1,1,2,1,317
2019-11-22,"/office-of-admissions","google","organic","Vermont",1,1,0,1,1,1,1,0
2019-11-23,"/office-of-admissions","(direct)","(none)","Louisiana",2,0,553,1,0,2,1,552
2019-11-23,"/office-of-admissions","google","organic","Massachusetts",2,0,40,1,0,2,1,40
2019-11-24,"/office-of-admissions","(direct)","(none)","England",1,1,0,1,1,1,1,0
2019-11-24,"/office-of-admissions","google","organic","Massachusetts",6,0,105,1,0,7,1,105
2019-11-25,"/office-of-admissions","(direct)","(none)","England",1,1,0,1,1,1,1,0
2019-11-25,"/office-of-admissions","(direct)","(none)","Maine",2,0,16,1,1,2,1,16
2019-11-25,"/office-of-admissions","google","organic","Maine",17,1,484,7,4,23,7,482
2019-11-25,"/office-of-admissions","google","organic","Massachusetts",3,3,0,3,1,3,3,0
2019-11-25,"/office-of-admissions","google","organic","New Jersey",2,0,29,1,0,2,1,29
2019-11-25,"/office-of-admissions","google","organic","Tennessee",1,1,0,1,1,1,1,0
2019-11-26,"/office-of-admissions","(direct)","(none)","Chuy Province",2,0,75,1,1,2,1,75
2019-11-26,"/office-of-admissions","(direct)","(none)","England",1,1,0,1,1,1,1,0
2019-11-26,"/office-of-admissions","(direct)","(none)","New Hampshire",4,0,50,1,1,4,1,49
2019-11-26,"/office-of-admissions","(direct)","(none)","Virginia",1,1,0,1,1,1,1,0
2019-11-26,"/office-of-admissions","apply.commonapp.org","referral","Maine",1,1,0,1,0,1,1,0
2019-11-26,"/office-of-admissions","google","organic","Maine",8,1,88,4,0,8,4,89
2019-11-26,"/office-of-admissions","google","organic","Massachusetts",3,3,0,3,0,3,3,0
2019-11-26,"/office-of-admissions","google","organic","New York",7,0,1311,2,1,8,2,1311
2019-11-27,"/office-of-admissions","(direct)","(none)","Connecticut",1,0,26,1,1,1,1,26
2019-11-27,"/office-of-admissions","(direct)","(none)","Region XII",1,1,0,1,1,1,1,0
2019-11-27,"/office-of-admissions","google","organic","Arizona",3,0,26,1,0,3,1,26
2019-11-27,"/office-of-admissions","google","organic","Mississippi",1,1,0,1,1,1,1,0
2019-11-27,"/office-of-admissions","google","organic","Tennessee",3,0,47,1,0,6,1,47
2019-11-28,"/office-of-admissions","(direct)","(none)","Maine",1,1,0,1,1,1,1,0
2019-11-29,"/office-of-admissions","(direct)","(none)","District of Columbia",16,0,1433,1,1,22,1,1433
2019-11-29,"/office-of-admissions","(direct)","(none)","Florida",4,0,142,1,1,4,1,142
2019-11-29,"/office-of-admissions","google","organic","Maine",4,1,9,2,1,4,2,8
2019-11-29,"/office-of-admissions","google","organic","Massachusetts",6,0,67,1,0,6,1,66
2019-11-29,"/office-of-admissions","google","organic","New Hampshire",1,1,0,1,0,1,1,0
2019-11-30,"/office-of-admissions","(direct)","(none)","(not set)",1,1,0,1,1,1,1,0
2019-11-30,"/office-of-admissions","(direct)","(none)","Florida",8,0,864,1,0,8,1,863
2019-12-01,"/office-of-admissions","(direct)","(none)","(not set)",1,1,0,1,1,1,1,0
2019-12-01,"/office-of-admissions","(direct)","(none)","Managua",2,0,26,1,1,2,1,26
2019-12-01,"/office-of-admissions","(direct)","(none)","Massachusetts",2,0,8,1,1,2,1,8
2019-12-01,"/office-of-admissions","google","organic","Florida",1,1,0,1,0,1,1,0
2019-12-01,"/office-of-admissions","google","organic","Maine",1,1,0,1,0,1,1,0
2019-12-01,"/office-of-admissions","google","organic","New Hampshire",3,0,129,1,0,3,1,130
2019-12-01,"/office-of-admissions","yahoo","organic","Maine",3,0,89,1,0,3,1,89
2019-12-02,"/office-of-admissions","(direct)","(none)","England",1,1,0,1,1,1,1,0
2019-12-02,"/office-of-admissions","(direct)","(none)","Gauteng",9,0,201,1,1,12,1,201
2019-12-02,"/office-of-admissions","(direct)","(none)","Maine",10,0,477,2,2,15,2,476
2019-12-02,"/office-of-admissions","(direct)","(none)","New York",2,0,18,1,1,2,1,18
2019-12-02,"/office-of-admissions","(direct)","(none)","Vermont",2,0,37,1,1,3,1,37
2019-12-02,"/office-of-admissions","apply.commonapp.org","referral","California",1,1,0,1,1,1,1,0
2019-12-02,"/office-of-admissions","Facebook","PageLink","Maine",1,1,0,1,0,1,1,0
2019-12-02,"/office-of-admissions","google","organic","Maine",2,0,12,1,0,2,1,12
2019-12-03,"/office-of-admissions","(direct)","(none)","England",1,1,0,1,1,1,1,0
2019-12-03,"/office-of-admissions","google","organic","Connecticut",5,0,73,1,0,6,1,73
2019-12-03,"/office-of-admissions","google","organic","New Jersey",4,0,2198,1,0,8,1,2196
2019-12-04,"/office-of-admissions","(direct)","(none)","England",1,0,31,1,1,2,1,31
2019-12-04,"/office-of-admissions","google","organic","Maine",7,1,74,3,0,7,3,74
2019-12-04,"/office-of-admissions","google","organic","Michigan",2,0,13,1,0,2,1,13
2019-12-04,"/office-of-admissions","values.maine.edu","referral","Maine",1,1,0,1,0,1,1,0
2019-12-05,"/office-of-admissions","(direct)","(none)","England",1,1,0,1,1,1,1,0
2019-12-05,"/office-of-admissions","google","organic","Massachusetts",1,1,0,1,1,1,1,0
2019-12-06,"/office-of-admissions","(direct)","(none)","Maine",5,1,87,2,1,5,2,87
2019-12-06,"/office-of-admissions","(direct)","(none)","Massachusetts",2,0,28,1,0,3,1,28
2019-12-06,"/office-of-admissions","(direct)","(none)","Zeeland",2,0,337,1,1,2,1,337
2019-12-06,"/office-of-admissions","google","organic","Maine",12,1,846,4,0,16,4,846
2019-12-06,"/office-of-admissions","google","organic","Massachusetts",1,1,0,1,0,1,1,0
2019-12-06,"/office-of-admissions","google","organic","Washington",3,0,3267,2,0,7,2,3267
2019-12-07,"/office-of-admissions","(direct)","(none)","Connecticut",7,0,356,1,0,9,1,355
2019-12-07,"/office-of-admissions","(direct)","(none)","England",1,1,0,1,1,1,1,0
2019-12-07,"/office-of-admissions","google","organic","Maine",1,1,0,1,0,1,1,0
2019-12-08,"/office-of-admissions","(direct)","(none)","England",2,2,0,2,2,2,2,0
2019-12-08,"/office-of-admissions","(direct)","(none)","Maine",3,0,36,1,1,3,1,36
2019-12-08,"/office-of-admissions","google","organic","New York",1,1,0,1,1,1,1,0
2019-12-08,"/office-of-admissions","google","organic","Pennsylvania",2,0,57,1,0,2,1,57
2019-12-09,"/office-of-admissions","(direct)","(none)","England",1,1,0,1,1,1,1,0
2019-12-09,"/office-of-admissions","(direct)","(none)","Maine",5,1,47,2,2,5,2,47
2019-12-09,"/office-of-admissions","(direct)","(none)","New York",3,0,36,1,1,3,1,36
2019-12-09,"/office-of-admissions","apps.maine.edu","referral","Hawalli Governorate",5,0,274,1,0,10,1,274
2019-12-09,"/office-of-admissions","google","organic","Maine",4,0,285,1,1,7,1,285
2019-12-10,"/office-of-admissions","(direct)","(none)","Maine",10,1,739,4,3,14,4,739
2019-12-10,"/office-of-admissions","(direct)","(none)","Rhode Island",3,0,78,1,1,5,1,78
2019-12-10,"/office-of-admissions","google","organic","Maine",7,1,279,2,1,13,2,281
2019-12-10,"/office-of-admissions","google","organic","Massachusetts",1,0,8,1,1,2,1,8
2019-12-11,"/office-of-admissions","(direct)","(none)","(not set)",1,1,0,1,1,1,1,0
2019-12-11,"/office-of-admissions","(direct)","(none)","England",2,2,0,2,2,2,2,0
2019-12-11,"/office-of-admissions","(direct)","(none)","Maine",7,1,79,4,4,7,4,80
2019-12-11,"/office-of-admissions","google","organic","Maine",2,0,49,1,0,2,1,49
2019-12-11,"/office-of-admissions","google","organic","Massachusetts",2,0,28,1,0,2,1,28
2019-12-11,"/office-of-admissions","google","organic","Virginia",2,0,31,1,0,2,1,31
2019-12-11,"/office-of-admissions","google","organic","Washington",1,1,0,1,0,1,1,0
2019-12-12,"/office-of-admissions","(direct)","(none)","Maine",1,1,0,1,1,1,1,0
2019-12-12,"/office-of-admissions","google","organic","Maine",7,0,255,3,0,10,3,255
2019-12-12,"/office-of-admissions","google","organic","Michigan",1,0,193,1,0,2,1,193
2019-12-13,"/office-of-admissions","(direct)","(none)","England",1,1,0,1,1,1,1,0
2019-12-13,"/office-of-admissions","google","organic","Maine",5,0,1365,1,0,5,1,1365
2019-12-13,"/office-of-admissions","google","organic","Massachusetts",1,1,0,1,1,1,1,0
2019-12-14,"/office-of-admissions","(direct)","(none)","England",1,1,0,1,1,1,1,0
2019-12-14,"/office-of-admissions","(direct)","(none)","Louisiana",3,0,24,1,1,3,1,25
2019-12-14,"/office-of-admissions","google","organic","Maine",8,0,550,2,2,9,2,548
2019-12-14,"/office-of-admissions","google","organic","Pennsylvania",1,1,0,1,0,1,1,0
2019-12-14,"/office-of-admissions","google","organic","Washington",1,1,0,1,0,1,1,0
2019-12-15,"/office-of-admissions","(direct)","(none)","Addis Ababa",9,1,450,2,1,11,2,450
2019-12-15,"/office-of-admissions","(direct)","(none)","England",1,1,0,1,1,1,1,0
2019-12-15,"/office-of-admissions","(direct)","(none)","Maine",4,1,9,2,0,4,2,9
2019-12-15,"/office-of-admissions","apps.maine.edu","referral","Louisiana",5,0,220,1,0,5,1,220
2019-12-16,"/office-of-admissions","(direct)","(none)","Colorado",6,0,224,1,1,6,1,225
2019-12-16,"/office-of-admissions","(direct)","(none)","Massachusetts",6,0,198,1,1,10,1,197
2019-12-16,"/office-of-admissions","google","organic","Maine",7,0,105,2,1,9,2,104
2019-12-16,"/office-of-admissions","google","organic","Wisconsin",1,1,0,1,0,1,1,0
2019-12-17,"/office-of-admissions","(direct)","(none)","Massachusetts",1,1,0,1,1,1,1,0
2019-12-17,"/office-of-admissions","(direct)","(none)","New Hampshire",3,0,50,1,1,3,1,49
2019-12-17,"/office-of-admissions","google","organic","Maine",4,1,1608,2,0,6,2,1608
2019-12-17,"/office-of-admissions","google","organic","Massachusetts",1,1,0,1,0,1,1,0
2019-12-17,"/office-of-admissions","google","organic","Michigan",3,0,175,1,1,3,1,175
2019-12-17,"/office-of-admissions","yahoo","organic","Mississippi",1,1,0,1,1,1,1,0
2019-12-18,"/office-of-admissions","(direct)","(none)","Maine",11,0,257,1,1,12,1,256
2019-12-18,"/office-of-admissions","(direct)","(none)","Massachusetts",1,1,0,1,0,1,1,0
2019-12-18,"/office-of-admissions","bing","organic","Maine",1,1,0,1,0,1,1,0
2019-12-18,"/office-of-admissions","google","organic","Maine",5,2,140,3,0,7,3,139
2019-12-18,"/office-of-admissions","google","organic","Massachusetts",14,1,358,2,1,14,2,358
2019-12-18,"/office-of-admissions","google","organic","Michigan",2,2,0,2,2,2,2,0
2019-12-18,"/office-of-admissions","google","organic","New Hampshire",7,0,174,1,1,7,1,173
2019-12-18,"/office-of-admissions","google","organic","Rhode Island",2,0,31,1,0,2,1,31
2019-12-19,"/office-of-admissions","(direct)","(none)","Gansu",1,1,0,1,1,1,1,0
2019-12-19,"/office-of-admissions","(direct)","(none)","Maine",5,1,64,3,3,6,3,64
2019-12-19,"/office-of-admissions","google","cpc","New Hampshire",2,0,6,1,0,2,1,6
2019-12-19,"/office-of-admissions","google","organic","Maine",3,1,8,2,1,3,2,8
2019-12-20,"/office-of-admissions","(direct)","(none)","(not set)",1,1,0,1,1,1,1,0
2019-12-20,"/office-of-admissions","(direct)","(none)","New York",4,0,98,1,1,4,1,98
2019-12-20,"/office-of-admissions","google","organic","Maine",1,0,1354,1,0,3,1,1353
2019-12-20,"/office-of-admissions","google","organic","New York",1,1,0,1,1,1,1,0
2019-12-21,"/office-of-admissions","(direct)","(none)","Maine",1,1,0,1,0,1,1,0
2019-12-21,"/office-of-admissions","google","organic","Maine",1,1,0,1,0,1,1,0
2019-12-21,"/office-of-admissions","google","organic","New Hampshire",7,0,113,1,1,9,1,113
2019-12-21,"/office-of-admissions","google","organic","New York",2,2,0,2,0,2,2,0
2019-12-23,"/office-of-admissions","bing","organic","Maine",1,1,0,1,1,1,1,0
2019-12-23,"/office-of-admissions","google","organic","Maine",6,2,421,4,0,7,4,421
2019-12-23,"/office-of-admissions","online.usm.maine.edu","referral","Maine",2,0,6,1,0,2,1,6
2019-12-24,"/office-of-admissions","google","organic","Maine",2,2,0,2,0,2,2,0
2019-12-24,"/office-of-admissions","google","organic","Oregon",2,0,24,1,0,2,1,24
2019-12-25,"/office-of-admissions","(direct)","(none)","North Rhine-Westphalia",7,0,1100,1,1,8,1,1100
2019-12-25,"/office-of-admissions","google","organic","Maine",2,2,0,2,0,2,2,0
2019-12-26,"/office-of-admissions","(direct)","(none)","(not set)",3,0,49,1,1,3,1,49
2019-12-26,"/office-of-admissions","(direct)","(none)","Greater Accra Region",2,0,139,1,1,2,1,139
2019-12-26,"/office-of-admissions","(direct)","(none)","Maine",4,0,170,1,1,5,1,169
2019-12-26,"/office-of-admissions","google","organic","Maine",2,0,491,1,0,4,1,491
2019-12-26,"/office-of-admissions","google","organic","Massachusetts",1,1,0,1,1,1,1,0
2019-12-27,"/office-of-admissions","(direct)","(none)","Illinois",7,0,98,1,1,7,1,98
2019-12-27,"/office-of-admissions","(direct)","(none)","Maine",3,3,0,3,0,3,3,0
2019-12-27,"/office-of-admissions","(direct)","(none)","Massachusetts",3,0,701,1,1,5,1,701
2019-12-27,"/office-of-admissions","(direct)","(none)","New York",3,1,15,2,1,3,2,15
2019-12-27,"/office-of-admissions","(direct)","(none)","South-East District",4,0,464,1,1,5,1,464
2019-12-27,"/office-of-admissions","google","organic","Alabama",3,0,40,1,0,4,1,40
2019-12-27,"/office-of-admissions","google","organic","Maine",10,0,2019,2,0,10,2,2019
2019-12-27,"/office-of-admissions","google","organic","New York",1,1,0,1,0,1,1,0
2019-12-28,"/office-of-admissions","(direct)","(none)","Maine",2,2,0,2,0,2,2,0
2019-12-28,"/office-of-admissions","(direct)","(none)","Massachusetts",1,1,0,1,1,1,1,0
2019-12-28,"/office-of-admissions","(direct)","(none)","New Jersey",4,0,75,1,1,6,1,76
2019-12-28,"/office-of-admissions","(direct)","(none)","New York",2,2,0,2,0,2,2,0
2019-12-28,"/office-of-admissions","apps.maine.edu","referral","Maine",1,1,0,1,0,1,1,0
2019-12-28,"/office-of-admissions","google","organic","Rhode Island",2,0,51,1,0,2,1,51
2019-12-29,"/office-of-admissions","(direct)","(none)","Massachusetts",1,1,0,1,0,1,1,0
2019-12-29,"/office-of-admissions","google","organic","Maine",3,0,296,1,0,5,1,296
2019-12-29,"/office-of-admissions","google","organic","Massachusetts",6,0,185,1,1,6,1,185
2019-12-29,"/office-of-admissions","google","organic","New Hampshire",2,0,38,1,1,2,1,38
2019-12-29,"/office-of-admissions","maine.edu","referral","Maine",2,0,527,1,0,3,1,527
2019-12-30,"/office-of-admissions","(direct)","(none)","(not set)",1,1,0,1,1,1,1,0
2019-12-30,"/office-of-admissions","(direct)","(none)","Dubai",1,1,0,1,1,1,1,0
2019-12-30,"/office-of-admissions","(direct)","(none)","England",2,2,0,2,2,2,2,0
2019-12-30,"/office-of-admissions","(direct)","(none)","Maine",2,1,1722,2,0,3,2,1722
2019-12-30,"/office-of-admissions","(direct)","(none)","Texas",3,0,57,1,1,4,1,56
2019-12-30,"/office-of-admissions","(direct)","(none)","Virginia",1,1,0,1,1,1,1,0
2019-12-30,"/office-of-admissions","google","organic","Maine",5,1,520,2,0,8,2,521
2019-12-30,"/office-of-admissions","google","organic","Virginia",4,0,287,1,1,5,1,286
2019-12-31,"/office-of-admissions","(direct)","(none)","District of Columbia",1,0,1392,1,0,2,1,1392
2019-12-31,"/office-of-admissions","(direct)","(none)","Dubai",1,1,0,1,1,1,1,0
2019-12-31,"/office-of-admissions","(direct)","(none)","Massachusetts",13,0,844,2,1,17,2,847
2019-12-31,"/office-of-admissions","(direct)","(none)","New Jersey",2,2,0,2,2,2,2,0
2019-12-31,"/office-of-admissions","(direct)","(none)","New York",1,1,0,1,0,1,1,0
2019-12-31,"/office-of-admissions","google","organic","Maine",1,1,0,1,0,1,1,0
2019-12-31,"/office-of-admissions","google","organic","Massachusetts",1,1,0,1,0,1,1,0
2020-01-01,"/office-of-admissions","(direct)","(none)","Dubai",1,1,0,1,1,1,1,0
2020-01-01,"/office-of-admissions","(direct)","(none)","England",1,1,0,1,1,1,1,0
2020-01-01,"/office-of-admissions","(direct)","(none)","Ile-de-France",1,1,0,1,1,1,1,0
2020-01-01,"/office-of-admissions","(direct)","(none)","Maine",3,1,656,2,1,9,2,657
2020-01-01,"/office-of-admissions","(direct)","(none)","New Jersey",2,2,0,2,2,2,2,0
2020-01-01,"/office-of-admissions","(direct)","(none)","New York",3,2,1265,3,0,4,3,1265
2020-01-01,"/office-of-admissions","(direct)","(none)","North Carolina",5,0,1756,1,1,7,1,1756
2020-01-01,"/office-of-admissions","(direct)","(none)","Virginia",1,1,0,1,0,1,1,0
2020-01-01,"/office-of-admissions","google","organic","Maine",3,0,45,1,1,3,1,45
2020-01-01,"/office-of-admissions","google","organic","Massachusetts",2,0,705,1,0,4,1,704
2020-01-01,"/office-of-admissions","google","organic","Vermont",1,1,0,1,0,1,1,0
2020-01-02,"/office-of-admissions","(direct)","(none)","Hawaii",1,1,0,1,1,1,1,0
2020-01-02,"/office-of-admissions","(direct)","(none)","New Hampshire",2,0,5,1,1,2,1,5
2020-01-02,"/office-of-admissions","(direct)","(none)","New York",3,0,16,1,0,3,1,16
2020-01-02,"/office-of-admissions","(direct)","(none)","Virginia",1,1,0,1,0,1,1,0
2020-01-02,"/office-of-admissions","apply.commonapp.org","referral","Massachusetts",2,0,45,1,0,3,1,45
2020-01-02,"/office-of-admissions","google","organic","Georgia",7,0,186,1,1,9,1,185
2020-01-02,"/office-of-admissions","google","organic","Maine",5,0,288,2,0,5,2,288
2020-01-02,"/office-of-admissions","google","organic","New York",1,1,0,1,1,1,1,0
2020-01-03,"/office-of-admissions","(direct)","(none)","Distrito Nacional",3,0,13,1,1,3,1,13
2020-01-03,"/office-of-admissions","(direct)","(none)","Dubai",2,2,0,2,2,2,2,0
2020-01-03,"/office-of-admissions","(direct)","(none)","Lagos",13,0,2442,1,1,16,1,2441
2020-01-03,"/office-of-admissions","(direct)","(none)","Maine",3,0,21,1,0,4,1,21
2020-01-03,"/office-of-admissions","(direct)","(none)","Pennsylvania",1,1,0,1,1,1,1,0
2020-01-03,"/office-of-admissions","google","organic","Maine",2,0,8,1,0,2,1,8
2020-01-03,"/office-of-admissions","www2.maine.edu","referral","Massachusetts",4,0,238,1,1,9,1,239
2020-01-04,"/office-of-admissions","(direct)","(none)","Dubai",1,1,0,1,1,1,1,0
2020-01-04,"/office-of-admissions","google","organic","New Hampshire",3,0,300,1,0,5,1,300
2020-01-05,"/office-of-admissions","(direct)","(none)","Dubai",2,2,0,2,2,2,2,0
2020-01-05,"/office-of-admissions","(direct)","(none)","Maine",2,0,20,1,1,2,1,20
